Name,PlaceID,Address,Rating,Author,Review
Tea One South Yarra,ChIJe65XZDtD1moROROaYnytJsE,"Shop 8/210 Toorak Rd, South Yarra",4.4,Jan Marie Limbo,we love the mango slush and the brown sugar boba here!! the staff is also super lovely ❤️
Tea One South Yarra,ChIJe65XZDtD1moROROaYnytJsE,"Shop 8/210 Toorak Rd, South Yarra",4.4,Ariel Lim,I ordered the Taro milk tea with taro balls. The best taro milk tea I tried si far.
Tea One South Yarra,ChIJe65XZDtD1moROROaYnytJsE,"Shop 8/210 Toorak Rd, South Yarra",4.4,Furever Grooming,"Super friendly owner and staff, always love to come here for a nice cup of bubble tea!"
Tea One South Yarra,ChIJe65XZDtD1moROROaYnytJsE,"Shop 8/210 Toorak Rd, South Yarra",4.4,Jenslie George,Love the bubble tea here. It’s the best. The staff is very friendly.
Tea One South Yarra,ChIJe65XZDtD1moROROaYnytJsE,"Shop 8/210 Toorak Rd, South Yarra",4.4,O L,"Lovely service, nice decor. Loved the fresh fruit ingredients in the drinks, and a very good amount for the price. The drinks look beautiful and taste great, I recommend the Grateful Grape tea."
JSY Tea Westfield Doncaster,ChIJH4aNTKxH1moR2AOHII47EEo,"Westfield Shopping Centre, G151/619 Doncaster Rd, Doncaster",4.9,hoi yiu wong,"Great shop with great teas! Enjoyed the tea tastings and the experience of watching them brewing the teas in traditional ways.
They do serve very good Matcha and Oolong teas which are my favourites! I ordered their Organic Tea Ceremonial Grade Matcha Latte and it’s the best matcha I’ve ever had…
I tried their new arrival Peach oolong as well, and its natural flavor is just as same as a real peach!"
JSY Tea Westfield Doncaster,ChIJH4aNTKxH1moR2AOHII47EEo,"Westfield Shopping Centre, G151/619 Doncaster Rd, Doncaster",4.9,Yao Bob,"I went to meet a friend in Doncaster today and found this JSY TEA very interesting. The environment is great and it's real Chinese tea, not Bubble tea. ordered a hand made brewa tea and a cold brew tea, the taste is great, it's really made from very good tea leaves, not the industrialized product made from tea leaf powder that Bubble tea uses.
The service staff was very nice and introduced a lot of tea knowledge. It is a very interesting store."
JSY Tea Westfield Doncaster,ChIJH4aNTKxH1moR2AOHII47EEo,"Westfield Shopping Centre, G151/619 Doncaster Rd, Doncaster",4.9,nib,Sweet and knowledgeable staff who offer samples and recommendations when you need it :) Pleasant and warm environment with large range of teas and tea-wares to browse and choose from!
JSY Tea Westfield Doncaster,ChIJH4aNTKxH1moR2AOHII47EEo,"Westfield Shopping Centre, G151/619 Doncaster Rd, Doncaster",4.9,Ester Glucose,"A very nice Taiwanese tea shop! They have a wide selection of tea, and the staff members have great expertise. The cold brew osmanthus oolong tea for takeaway was incredible, crazy fragrance and tastes great - Would recommend"
JSY Tea Westfield Doncaster,ChIJH4aNTKxH1moR2AOHII47EEo,"Westfield Shopping Centre, G151/619 Doncaster Rd, Doncaster",4.9,Y.H. Lin,"Today I randomly wandered on the ground floor and was attracted by the aromatic and adorable decorations of this Taiwanese tea house, JSY Tea. I knew this brand since the Taiwanese director hosts a podcast sharing tea stories.
They currently invite customers to have a free lucky draw upon entry. I got a “Si ji chun Oolong” with a warm blessing “Wishes granted”. The staff invited me to experience the process of tea brewing, explained the tones and benefits of oolong, and let me enjoy the tea with elegant tea set.
As a Taiwanese, I feel they are enthusiastic about bringing authentic and premium quality tea to customers overseas. I enjoyed the moment of tasting my favourite teas and connecting the tastes and flavours to my life experiences…haha that’s right! Plenty choices in JSY Tea provides so many wonderful teas that can challenge taste buds. I would say this is a treasure place for tea lovers:)"
NUTTEA Melbourne Central,ChIJh9qqFQ5D1moRa6vgLV_WpII,"Next to Axil Coffee Roasters, GD078/211 La Trobe St Located:, Melbourne",4.7,Helen Evangelina,"Was looking for a good warm drink because it was cold and decided to go here. We got the hot chocolate hazelnut and earl grey w/ chocolate nut cream. I loved the earl grey - the nut cream was so creamy and it went well with the earl grey. Such a good winter warmer!

I would definitely get their nut cream again - so good😍"
NUTTEA Melbourne Central,ChIJh9qqFQ5D1moRa6vgLV_WpII,"Next to Axil Coffee Roasters, GD078/211 La Trobe St Located:, Melbourne",4.7,Keven Luan,"Solid place for bubble tea.

Got the most popular choice Earl Grey Tea with Chocolate Nut Cream and the chocolate nut cream was doing a lot of heavy lifting. The tea was mediocre but it was the cream that made it taste good.

Expect to spend $10 on a bubble tea here."
NUTTEA Melbourne Central,ChIJh9qqFQ5D1moRa6vgLV_WpII,"Next to Axil Coffee Roasters, GD078/211 La Trobe St Located:, Melbourne",4.7,Where is Beo,"Have you tried nut mylk tea before?
We tried the new “Dragonmelon” series which was released to celebrate the year of the Dragon 🐉💗
Since there’s no dairy or puree (they blend real fruit for you!) the taste is definitely lighter and more refreshing.
You can adjust the ice and sugar level as well :))"
NUTTEA Melbourne Central,ChIJh9qqFQ5D1moRa6vgLV_WpII,"Next to Axil Coffee Roasters, GD078/211 La Trobe St Located:, Melbourne",4.7,Hana H,The nut cream was soooo good. Super earthy with the right amount of sweet n salty. Expensive but definitely coming back for another drink.
NUTTEA Melbourne Central,ChIJh9qqFQ5D1moRa6vgLV_WpII,"Next to Axil Coffee Roasters, GD078/211 La Trobe St Located:, Melbourne",4.7,Rothman Lo,"Went here on Monday and the drinks were delicious! The employee, Jess, was very friendly and super helpful. She also explained how to enjoy the drinks. Great job!"
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Sallie Morrison,A special treat that has turned into a weekly outing for my son and I. The staff are amazing and know my order each time. Tea tastes great and I can’t wait for summer to have the frozen teas.
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Kevin Fear,"Best bubble tea I ever had. affordable, taste good, customer service was lovely, and the consistency of quality it shows they care about the product. Highly recommend. Beats franchise bubble tea. I had strawberry with green tea and herbal jelly. I just wish they had a ward system buying their bubble tea. Had plenty selection there as well."
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Katrina Blinoff,"I suppose I’m a regular here!! They remember my order and it’s such a cute shop, always feel comfortable going there. Tasty and close place to my house! Recommend it."
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Anna K,"Yummy taro milk tea, it was so tasty that I forgot to make a photo earlier 😋
Thank you!"
Tea Break,ChIJ9bKl8lgR1moR3V_2LrZARRU,"Shop 9C, The Village Dandenong, Dandenong South",4.9,Jess Y,Loved the bubble tea here. Made just right and friendly staffs. Thank you Tea Break. I will be back 😊
T-Theory,ChIJG_TbHrxD1moRoX5CP2-MgoI,"188 Queensberry St, Carlton",4,Yosh Ha,"I was having a bad day, and the only thing that’s going to cheer me up is a large, fresh and tasty jasmine green milk tea with less ice, standard sugar (and black pearls yea). So today’s choice of vendor was the M store (undisclosed name for legal purposes). The milk tea was horrendous. It was so bad that we couldn’t finish our milk teas and we had to throw them away, then we decided to drive to T Theory because it’s right around the corner to dispose the two untouched M milk teas and to get new ones. When we got to the godly T Theory store, the employee initially told me that the store was closed. Feeling defeated I ranted about how terrible my day was and the one thing that was going to save it was even worse. Hearing that, that angel of a staff member offered to make me the most heavenly and beautifully constructed cups of milk tea ever grazed the surface of our Earth. It is so refreshing and so soul touching that my boyfriend shed a single tear. So thank you, for that kind stranger that I did not have the courtesy to ask for her name, for saving my day, and making my whole week. To T-Theory, from your new biggest fan/customer, if that lady (working at 10.30pm on 31st July 2024) wasn’t an owner, you MUST raise her salary by at least 25%. I thank you, T-Theory for introducing the world to her. We will continue taking out business back here REPEATEDLY and we urge who ever reads this to do the same. Thank you for your reading, evidently, I poured my heart and soul into this review, as did that staff member with our milk teas."
T-Theory,ChIJG_TbHrxD1moRoX5CP2-MgoI,"188 Queensberry St, Carlton",4,Rabia Zafar,"Super yummy! Love bubble tea? Or have always wanted to try it? If you love bubble tea make sure you try T-Theory🧋
🥭🥝When it comes to the range of boba drinks and fruit teas available at T-Theory you might as well have a second stomach so you can taste all the deliciousness! 🤩So many great options! They also had faloodeh and it was just perfect combo with the bubble tea! Beautiful cosy store!
The options were fantastic and plenty, and the Mango Fruit tea was just delicious and very refreshing!! Overall, delish bubble teas, conveniently located. A must MUST go!!"
T-Theory,ChIJG_TbHrxD1moRoX5CP2-MgoI,"188 Queensberry St, Carlton",4,Davina H.,"Management seems questionable. Why is the employee working alone with no other assistance? Saw the server dealing with 15 orders on her own which made the waiting time a bit long...

However, I was served by a nice female indo server. Had a pleasant chat with her about our hometowns. She was very sweet and made my order super fast!

But please fix the management."
T-Theory,ChIJG_TbHrxD1moRoX5CP2-MgoI,"188 Queensberry St, Carlton",4,Karen,"Ordered jasmine green milk tea and brown sugar milk tea, contained barely any flavour. Tasted like watery milk.

Never ordering here again, no wonder there’s only one in Melbourne!!!"
T-Theory,ChIJG_TbHrxD1moRoX5CP2-MgoI,"188 Queensberry St, Carlton",4,Meghana Karande,"In Love with their bubble Milk Tea! Super close to University of Melbourne. It is usually hard to get the basic drinks right, but you will love it here with their multiple options of fruit tea, slushee and yogurts to choose from. And the decor is cute too!!"
Pearl Tea Epping,ChIJx9Bg38BP1moRBslS7OGaHPY,"Kiosk 31/571 - 583 High St, Epping",4.6,Sarah,"Tried the teas for the first time today and they were all excellent. Perfect ratios of sugar, ice and flavour. We ordered the honeydew, Thai red, lychee and signature. Can't wait to try more flavours next visit."
Pearl Tea Epping,ChIJx9Bg38BP1moRBslS7OGaHPY,"Kiosk 31/571 - 583 High St, Epping",4.6,Kim Chu,"Oolong Milk Tea with pearls is my go-to! Usually have the one with ice, but got a hot one today which is great too! Love it! Also very friendly staff!"
Pearl Tea Epping,ChIJx9Bg38BP1moRBslS7OGaHPY,"Kiosk 31/571 - 583 High St, Epping",4.6,Amanda B,"Ordered a few teas via delivery expecting an average experience, but was surprisingly blown away. Easily some of the best, if not THE best, teas I’ve ever had. The taro tea specifically, it’s my favourite tea but can be really hit or miss depending on how the place makes it - the one from here was perfectly made, exceptionally smooth and creamy with the right amount of flavour. The fruit teas are made with a really lovely syrup that has a taste unlike other tea places. Highly recommend, this will be my new regular tea place."
Pearl Tea Epping,ChIJx9Bg38BP1moRBslS7OGaHPY,"Kiosk 31/571 - 583 High St, Epping",4.6,Maria M Dimitrov,"Definitely one of my favourite bubble tea stores, I even bought there cup and get 50 cents off every time I use that cup. Good price range as other places like to up there prices which end up being too expensive. Good variety of flavours, but wish they could add kiwifruit fruit tea as not many bubble tea places do that flavour. Overall, amazing store with friendly staff :)"
Pearl Tea Epping,ChIJx9Bg38BP1moRBslS7OGaHPY,"Kiosk 31/571 - 583 High St, Epping",4.6,Vanessa Wong-Lee,"A bubble tea store with the most laid out display of toppings. 4 sizes to pick from and also a unique can style for an additional cost. Honeu milk tea taro pudding and pearls. The tea is aromatic with hints of honey. The pearls are so soft and chewy whilst the taro pudding has a strong flavour, perfect to match with the drink."
Gotcha Fresh Tea x Brioche - M-City Clayton,ChIJwRLeAawV1moRbQQaiOvoGjA,"M-City Shopping Centre, Level 1 2107/2125 Princes Hwy, Clayton",4.8,Josh Briscoe (Aer),"I love going to Gotcha M-City. First time I went upstairs as I’m a worker nearby I came across this bubble tea shop, the staff were very welcoming and helpful because it was my first time buying a drink at Gotcha. There’s a lot of variety of drinks on offer which I appreciate a lot. Their smiles make my day which is why I come there a lot now. Very quick and efficient to bring out drinks to customers including me!. I highly recommend everyone to come and visit Gotcha M-City they make great quality drinks and their customer service is amazing. =)"
Gotcha Fresh Tea x Brioche - M-City Clayton,ChIJwRLeAawV1moRbQQaiOvoGjA,"M-City Shopping Centre, Level 1 2107/2125 Princes Hwy, Clayton",4.8,Emdwyn Anderson,"They make fresh pearls every day, so the texture is always fantastic (I got classic pearl milk tea). As it was the end of the day, they were getting rid of their excess pearls and gave us free pearls on the house!!! Love these people and their tea!!!!!"
Gotcha Fresh Tea x Brioche - M-City Clayton,ChIJwRLeAawV1moRbQQaiOvoGjA,"M-City Shopping Centre, Level 1 2107/2125 Princes Hwy, Clayton",4.8,Dan T,"Excellent service, helpful and the drinks were delicious. First time having Brulee though, some instructions would have been good (I didn't stir and the Brulee was all at the bottom) but overall even the end bit was delicious, I just wish I mixed it prior!"
Gotcha Fresh Tea x Brioche - M-City Clayton,ChIJwRLeAawV1moRbQQaiOvoGjA,"M-City Shopping Centre, Level 1 2107/2125 Princes Hwy, Clayton",4.8,Lorraine Goh,"24/9/2024 9pm

Absolutely appalled by the customer service I received today at the M-City Gotcha store. I have never been treated so poorly by wait staff in my entire life.

The lady working picked up her phone whilst taking our order and proceeded to speak on the phone and then gave us the incorrect drinks. When we came back to tell her, she was extremely rude, dismissive and unapologetic.

Not only that, she was also extremely rude to the other wait staff. Definitely not a good look and a very disappointing experience."
Gotcha Fresh Tea x Brioche - M-City Clayton,ChIJwRLeAawV1moRbQQaiOvoGjA,"M-City Shopping Centre, Level 1 2107/2125 Princes Hwy, Clayton",4.8,Hakan T.,"If I'm ever feeling like some bubble tea, I always find myself making my way to this store. Easily my favourite bubble tea in Melbourne! Dom is very friendly, polite and always greets his customers with a huge smile. He is always happy to give recommendations according to my taste and likes. He finished preparing my drinks after a couple minutes, with the perfect ratios and freshest ingredients. Highly recommend for anyone nearby in the area craving refreshing beverage."
Toppings n Tea,ChIJoYLUeu9D1moRa_bXNgQsIKY,"235 Little Bourke St, Melbourne",4.6,-,"The worker was so friendly and explained how the place worked since we had never been before. The price is only based off of cup size and is very reasonable (this cup was $8.40). There was a lot of toppings to choose from and quite a few drink flavours too. My only issue was the you can’t control the sugar amount in the drinks, and they all tasted quite bitter and strong. Would’ve liked if they were a bit sweeter!"
Toppings n Tea,ChIJoYLUeu9D1moRa_bXNgQsIKY,"235 Little Bourke St, Melbourne",4.6,Clare Taylor,"When we got there we got greeted and shown how the process of creating your own tea. Loved that we could sample the flavours and the variety of mix ins they had on offer. Process was quick and easy and tea was yummy, thank you! 🧋🩷"
Toppings n Tea,ChIJoYLUeu9D1moRa_bXNgQsIKY,"235 Little Bourke St, Melbourne",4.6,Yvonne Lum,"This place is really cute and for a change, you get to make your own mixture of bubble tea. Reasonable price. Customer service is fantastic! Mady, the sweet girl full of smiles, showed us how it works and gave us a good run down of the options. Good job! Definitely recommend."
Toppings n Tea,ChIJoYLUeu9D1moRa_bXNgQsIKY,"235 Little Bourke St, Melbourne",4.6,Nara Lee,Fun and unique experience of picking out your own tea and toppings! It’s a great place to try new combinations at a reasonable price per cup. Staff are friendly as well and the store is very cute and easy to locate! Would recommend!
Toppings n Tea,ChIJoYLUeu9D1moRa_bXNgQsIKY,"235 Little Bourke St, Melbourne",4.6,Tomomi,"I recently visited a DIY bubble tea shop and had an amazing experience! The concept is fantastic—you can add as many toppings as you want, which made creating my bubble tea so much fun😍 The variety of teas available is impressive, and you can even taste them before making your choice. I noticed some people mixing different teas, which is a great option for those who like to experiment.

The staff were incredibly helpful and kind, even though they were quite busy. They always had a smile on their faces and were very friendly when talking to customers! Overall, it was a delightful visit, and I highly recommend this bubble tea shop to anyone looking for a unique and enjoyable experience!"
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Nina Genuino,We regularly go here for their milk tea. It’s our first time to try their Bahn mi and it’s the best!! Better than Lily’s! and better than the ones we’ve had in Vietnam. The bread was crispy on the outside but light and fluffy on the inside and the crispy pork was sooo crunchy 🤯 I regret sharing because it’s soooo good 🤤🤤🤤
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Nicole,"Very friendly service, I was greeted as soon as I walked in the store. Nice decor and a clean store if you’re wanting to dine in.
I had a drink chosen based on the menu attached to the shop front window but discovered heaps more options once inside the store and promptly changed my mind 😆 Was then blown away to discover my Mango Milk Tea had actual mango in it… totally thought it would just  be a flavouring syrup.

UPDATE: Have now tried their Ba Minh 🤤 Me, being the fussy features that I am, meant I wanted mine without salad etc. but I somehow managed to still get a sauce… thankfully it was DELICIOUS! Hands down, it’s up there with one of the best I’ve had. Crispy roll, succulent pork and oh so tasty."
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,Andrew Carlson,I came here for lunch and had their rice paper rolls. 1 prawn and 1 chicken. OMG so delicious and fresh. Very flavourful with fresh herbs and salad. Their spicy / soy dipping sauce with so good. And their friendly delightful service made my day. Also affordable too. This place is a little gem. Thank you.
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,crisy,"i love this place! i always come after work and it’s one of the only boba places open. such amazing couple running the shop and always working hard! WONDERFUL CUSTOMER SERVICE! definitely needs more recognition! i absolutely love the drinks, visit if you love more traditional styled bubble tea! fierce competition at werribee but this place always continues to make amazing boba. DEFINITELY RECOMMEND!!"
Topepop Tea,ChIJEUou-yGF1moRYgyf7E7-vs8,"54A Watton St, Werribee",4.9,hallemah assaad,"Best bubble tea store in Werribee, most polite, friendly owners and delicious bubble tea no matter what you choose."
Tea Royale,ChIJxf_5dhdr1moRbqTyuEdCNyk,"33/2107-2125 Dandenong Rd, Clayton",4.1,Ines Fernandes,"Absolutely recommend!

The decoration of this place is just gorgeous and it is probably one of the most instagramable bubble tea places I have been. Super soft tones of salmon and white, with some gold touches and the vibe is just so enjoyable that you will want to sit here for hours!

I actually have visited this place 5 times (in 2 months!) and have to say that I will keep coming back. Their acai bowls are AMAZING in terms of size, taste, consistency and toppings! Price is also very reasonable and fair - it comes in a small or regular size.
They now have another option of pistachio soft serve and although I haven't tried it yet, I have to make sure I do next time.

The bubble tea menu they have is also incredible in terms of options as expected and they also have soy milk available as a diary-free option.

There are also other items on the menu such as mochi waffle that looks like a normal waffle but actually has a mochi consistency! How cool. There's 3 different flavours and they are quite popular.

The staff was lovely and the place/atmosphere is just bliss.
Would 100% come back!

…
[Follow my adventures on instagram @crushinglimits]"
Tea Royale,ChIJxf_5dhdr1moRbqTyuEdCNyk,"33/2107-2125 Dandenong Rd, Clayton",4.1,Jen,"✨BBT & AÇAI✨

Head to Tea Royale to get their açai and bbt because you won’t regret it! Super refreshing and so many options to choose from! Loved the açai and drinks were so tasty! 🤤

Don’t forget to try their mochi waffles because these are AMAZING! 🤩🤩

Featured:
🧋 royal milk tea
💜 taro milk tea
🥭 mango grape oolong tea
🍓 strawberry yakult
🫐 açai w/ pb
🧇 Biscoff mochi waffle

Thank you for the invite. 💌"
Tea Royale,ChIJxf_5dhdr1moRbqTyuEdCNyk,"33/2107-2125 Dandenong Rd, Clayton",4.1,Janelle,"Finally trying them after hearing that it‘s one of the most popular bubbletea in town🥸 I was actually surprised that they have soooo many different tea/drinks options to choose from😲 Here’s what we‘ve got✨

🍇Green grape Yakult
🍇Green grape Smoothie
🧋Phoenix Pearl Bubbletea
🥤Pistachio Shake
🍵Peach Spring Tea
🧇Mochi Waffle
🧇Biscoff Mochi Waffle

The Latest additions to the menu are the Green Grape series❇️ They were so refreshing and there were actually some big green grapes inside the drink🤤 The Pistachio Shake also got me! My first time seeing/trying this and I love it, if you love a creamy milk shake and/or love pistachio like me, definitely try it✨

Have to mention their mochi waffles as well, cause they are actually chewy!! And it’s $4.5 only what the😲 To be the biscoff mochi waffle wasn‘t that strong in biscoff, it was rather mild, so I like the original mochi waffle more, enjoyed the taste of their batter🫶🏻"
Tea Royale,ChIJxf_5dhdr1moRbqTyuEdCNyk,"33/2107-2125 Dandenong Rd, Clayton",4.1,Davy S,"I love bubble tea and this place offer a variety and more!
My fav is Taro smoothie with coconut jelly. Soo good!
Their Jasmine and black pearl also good.
They currently have the grapes + yakult combo which is delicious too
Happy sippimg
O and the prize is reasonable also."
Tea Royale,ChIJxf_5dhdr1moRbqTyuEdCNyk,"33/2107-2125 Dandenong Rd, Clayton",4.1,Noland Hoang,"Pistachio shake not so good but cost 10$ , everytime i purchase drinks here its a disappointment hurt my stomach so bad probably because high in fat. Their strawberry yakult tasted really bad. but cant get enough of their mochi waffle , best dessert to munch on"
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Emily Le,"Overall amazing experience here. Pearls are made fresh every 2-3hrs cause apparently they do it in small batches at a time so pearls always fresh. Good mixing with sugar level and ice that is not too sweet but also not too bland

P/s: the tall guy with glasses is cute and nice, plus he has a puppy that he brings to work sometimes and so so so so so cuteeeeee"
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,M O R M E N,It was pretty delicious. The Dirtea was like a brown sugar bubble milk tea but with creamy add-ons. The super Dirtea is the same but without fresh milk.
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Cairo K,"Hands down the best TEASER in MELBOURNE! From all the drinks down to the taste 🥰🥰 I order every week atleast, the drinks are always the most tastiest at this store , I usuallly order 1 LT Fresh fruit tea and Lemon Bomber, but recently have got into Punched Lemon Ice Tea (Strawberry) ! I love that they are open late as well! Thanks so much! ❤️❤️❤️"
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Alexander Pomnikow,"Delicious bubble tea right in southbank. Lively staff, great tasting bubble tea and awesome trading hours. Not much salad I could say about this place. Used to have a gaming centre, but how turned into an Asian shop. Nice variety of stuff for sale there."
Teaser Southbank Store,ChIJW2rgHCld1moR5u0CmrBQBCo,"280 City Rd, Southbank",4.5,Matt,Share a space with a gaming lounge and a snack shop.  Drinks were not too bad.
machi machi Caulfield,ChIJeWGJMDtp1moRc2sB97AUPFQ,"11 Sir John Monash Dr, Caulfield East",4.7,Kezzia Chan,"I love this place especially after uni.

But sometimes I could be waiting for my tea for 15 minutes. I know it gets busy, but surely there is a more efficient way of making the teas both for online and in store.

Besides that I love this place. The people there are always nice and the tea is amazing."
machi machi Caulfield,ChIJeWGJMDtp1moRc2sB97AUPFQ,"11 Sir John Monash Dr, Caulfield East",4.7,Chen Wang,Yuna provided great service and the perfect smile when I was struggling with my homework🥰
machi machi Caulfield,ChIJeWGJMDtp1moRc2sB97AUPFQ,"11 Sir John Monash Dr, Caulfield East",4.7,Ara Shin,Really good bubble tea ( and obsessed with their Machi mango series^u^) The wait time is kinda long but it’s understandable since they are often quite busy and they make sure to warn you of that when you order which is considerate!!
machi machi Caulfield,ChIJeWGJMDtp1moRc2sB97AUPFQ,"11 Sir John Monash Dr, Caulfield East",4.7,GossipGirl XOXO,"The price does not match the quality!
The tapioca pearls are very hard, if this is late in the day, just before the closing time, I can understand, but it’s around 3pm.
I don’t think I will go back again.

Reply to business’s (owner’s) reply:
1: No, I drank this straightaway. I threw it away on my way to Caulfield Village Shopping Center.
2: my drink was no ice at all."
machi machi Caulfield,ChIJeWGJMDtp1moRc2sB97AUPFQ,"11 Sir John Monash Dr, Caulfield East",4.7,Benya Surasit,"Waited for 1 drink more than 5 mins and no order, came out they did all takeaway order who ordered after me, i ordered normal sweet but it was tasteless."
Gotcha Fresh Tea - Melbourne Central,ChIJF0qGqOBD1moRk-XdNWTs2WI,"L02-245/211 La Trobe St, Melbourne",4,Stelly,"Love the Hello Kitty collaboration! Their large drinks come in cute Hello Kitty cups and they have lots of Hello Kitty character merch - including tumblers, drink bottles, etc.

Their fruity drinks are my favourite - especially the Golden Passionfruit and the signature Fruit Tea! Super refreshing 😍

This location even has seating areas!"
Gotcha Fresh Tea - Melbourne Central,ChIJF0qGqOBD1moRk-XdNWTs2WI,"L02-245/211 La Trobe St, Melbourne",4,Alice Cossette,Comfy seating and nice atmosphere. We ordered the signature pearl milk tea and passion fruit tea. 🧋 Nice flavours and everything is customizable 😃 You order via a tablet and service is very quick. Recommend this place for all bubble tea lovers after studying at State Library 📚
Gotcha Fresh Tea - Melbourne Central,ChIJF0qGqOBD1moRk-XdNWTs2WI,"L02-245/211 La Trobe St, Melbourne",4,Payel Gayen,"Gotcha, at Melbourne Central Shopping Mall is a perfect place for bubble tea enthusiasts. My taste buds were treated to a symphony of flavors as I savored both the Lychee Green Tea and the Gotcha Signature Fruit Tea. What truly sets Gotcha apart is their commitment to customization - you can fine-tune your beverage to perfection by adjusting sugar and ice levels to your liking. I, for one, chose to savor the pure essence of these exquisite teas.

To sweeten the deal further, a special offer graced our visit - the opportunity to enjoy any two of their top 20 drinks in generously sized mugs for a mere $10.

The staff at Gotcha were not only diligent but also friendly, adding a warm and inviting atmosphere to the experience. If you're seeking a refreshing and flavorful journey for your taste buds, look no further than Gotcha. It's a gem in the heart of Melbourne, waiting to delight your senses."
Gotcha Fresh Tea - Melbourne Central,ChIJF0qGqOBD1moRk-XdNWTs2WI,"L02-245/211 La Trobe St, Melbourne",4,Timinmelbourne,"I was recently invited to attend the worldwide launch of @gotchafreshtea and @pokemon

Gotcha farm their own tea, and their drinks are natural. Yep, there's no chemicals or additives. Their drinks are absolutely delicious. I had a Taro fresh milk w mini pearls, which was so good. My mate had a blue pea fruit tea, which was fantastic

Lovely friendly service and pretty quick given that everything is made to order. I'll be back.

Collab"
Gotcha Fresh Tea - Melbourne Central,ChIJF0qGqOBD1moRk-XdNWTs2WI,"L02-245/211 La Trobe St, Melbourne",4,Cade Terence,"Fantastic atmosphere and drinks, one of my favourite tea places.

The atmosphere is cozy and looks great, and you are able to order your tea with all specifications (sugar level, ice level, size) using the touch screen. The pearls are slightly warm due to being freshly made, and they give you a lot. You can really taste the tea 🍵 which I am very satisfied with - it's not just sugar and milk. Great stuff"
Popping & Tea Williams landing,ChIJIZwFdJyJ1moRmM_2-L5RTgA,"Shop G01/102 Overton Rd, Williams Landing",4.2,Sophia Wimshurst,My fav boba shop in the town! I love their strawberry yoghurt one it’s so yummmm and the staff are all very lovely they are all nice people especially Jason he’s so friendly :)
Popping & Tea Williams landing,ChIJIZwFdJyJ1moRmM_2-L5RTgA,"Shop G01/102 Overton Rd, Williams Landing",4.2,Suvarna Lee,Really lovely tea shop with a bit of a different spin. Tea is delicious and pearls are freshly made so a whole lot chewier. Drinks are not stirred so the toppings are sort of layered. It’s unusual in a very pleasant way. Staff are very friendly and patient.
Popping & Tea Williams landing,ChIJIZwFdJyJ1moRmM_2-L5RTgA,"Shop G01/102 Overton Rd, Williams Landing",4.2,Herald - Barako PH,"I'm absolutely loving Popping and Tea Williams Landing! My go-to order is the Coffee Milk Tea, and it never fails to impress. The perfect blend of rich coffee and creamy milk tea is a match made in heaven.

But what really sets this place apart is the friendly staff. They're always welcoming and attentive, making sure you feel right at home.
Can't wait to come back and try more of their delicious drinks!"
Popping & Tea Williams landing,ChIJIZwFdJyJ1moRmM_2-L5RTgA,"Shop G01/102 Overton Rd, Williams Landing",4.2,Mado,"Worst place to drink bubble tea. Got the mango milk tea and taro milk tea, both drinks taste was so bad. I threw them in the bin. The lady who is working there is so rude as well."
Popping & Tea Williams landing,ChIJIZwFdJyJ1moRmM_2-L5RTgA,"Shop G01/102 Overton Rd, Williams Landing",4.2,Srey Chhim,"My go to for bubble tea. Most of the time they will get the order right ✅️  and when they do they are delicious 😋 I find when you added too many toppings, one will get missed."
G TEA Elizabeth,ChIJ6WviD3ND1moRy9tXVsBE8ec,"215 Elizabeth St, Melbourne",4.2,Christophe Demouche,"We ordered:
Taro Pearl Green Milk Tea
Red Beans Matcha, Very refreshing delicious drink, great customer service, will come back and try another delicious Boba Tea. As a bonus this store is open until 11:30pm when others around are closed.
If you're a bubble tea lover, you should definitely check this out"
